## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.custom1,entity.custom2,entity.custom3,entity.custom4,entity.custom5,entity.custom6,entity.custom7,entity.custom8,entity.custom9,entity.custom10,...
PRODUCT_MI_EXCHANGE_TRADED_PRODUCTS,Exchange Traded Products,MI_SOLUTIONS,"S&P Global provides a comprehensive view of the global ETP market, including provider details, daily portfolio composition, dividend forecasts and analytical datasets.",,,https://www.spglobal.com/market-intelligence/en/solutions/etp,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:S&P Global provides a comprehensive view of the global ETP market, including provider details, daily portfolio composition, dividend forecasts and analytical datasets.",,,,,,
PRODUCT_MI_EXECUTIVE_STRATEGY_COUNCIL_-_ECONOMIC_ADVISORY_SERVICES,Executive Strategy Council - Economic Advisory Services,MI_SOLUTIONS,Executive Strategy Council features our premium interactive service designed to identify the major risks in your business environment and quantify the impact on the world economy.,,,https://www.spglobal.com/market-intelligence/en/solutions/products/executive-strategy-council,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Executive Strategy Council features our premium interactive service designed to identify the major risks in your business environment and quantify the impact on the world economy.,,,,,,
PRODUCT_MI_FAIR_VALUE,Fair Value,MI_SOLUTIONS,"Meet your regulatory requirements with daily fair value adjustment factors and prices for 40,000+ equity securities and 110,000 bonds.",,,https://www.spglobal.com/market-intelligence/en/solutions/products/pricing-data-fair-value,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Meet your regulatory requirements with daily fair value adjustment factors and prices for 40,000+ equity securities and 110,000 bonds.",,,,,,
PRODUCT_MI_FAIR_VALUE_DETERMINATION_PVR_SOURCE,Fair Value Determination - PVR Source,MI_SOLUTIONS,"Aimed at modernizing valuation practices, the new SEC Rule 2a-5 seeks to provide a framework for fund valuation practices which fund boards can use to create processes to determine fair value of investments in good faith.",,,https://www.spglobal.com/market-intelligence/en/solutions/products/fair-value-determination-pvr-source,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Aimed at modernizing valuation practices, the new SEC Rule 2a-5 seeks to provide a framework for fund valuation practices which fund boards can use to create processes to determine fair value of investments in good faith.",,,,,,
PRODUCT_MI_FINANCIAL_NLP_SOLUTIONS_S_AND_P_GLOBAL_TEXTUAL_DATA_AND_AI_TOOLS,Financial NLP Solutions | S&P Global Textual Data & AI Tools,MI_SOLUTIONS,"Analyze financial text at scale with S&P Global's NLP suite. Extract insights from earnings calls, filings, and research using ProntoNLP, Script Insight and Kensho LLM API.",,,https://www.spglobal.com/market-intelligence/en/solutions/natural-language-processing,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Analyze financial text at scale with S&P Global's NLP suite. Extract insights from earnings calls, filings, and research using ProntoNLP, Script Insight and Kensho LLM API.",,,,,,
PRODUCT_MI_FINANCIAL_RISK_ANALYTICS_FOR_MARKET_RISK_AND_CREDIT_RISK,Financial Risk Analytics for Market Risk & Credit Risk,MI_SOLUTIONS,"Financial risk analytic solutions to measure and manage counterparty credit risk, market risk, regulatory risk capital and derivative valuation adjustments. Learn more.",,,https://www.spglobal.com/market-intelligence/en/solutions/financial-risk-analytics,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Financial risk analytic solutions to measure and manage counterparty credit risk, market risk, regulatory risk capital and derivative valuation adjustments. Learn more.",,,,,,
PRODUCT_MI_FIXED_INCOME_ISSUANCE,Fixed Income Issuance,MI_SOLUTIONS,Managing deal execution for the fixed income bond markets,,,https://www.spglobal.com/market-intelligence/en/solutions/products/fixed-income-issuance,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Managing deal execution for the fixed income bond markets,,,,,,
PRODUCT_MI_FOR_AGENT_BANKS,For Agent Banks,MI_SOLUTIONS,"Accelerate workflows through automation, amplify transparency and efficiency, reduce operating costs, and increase your firm's time to revenue with an interoperable solution network for client communications and regulatory compliance within the private lending market.",,,https://www.spglobal.com/market-intelligence/en/solutions/client-lifecycle-regulatory-solutions/agent-banks,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Accelerate workflows through automation, amplify transparency and efficiency, reduce operating costs, and increase your firm's time to revenue with an interoperable solution network for client communications and regulatory compliance within the private lending market.",,,,,,
PRODUCT_MI_FOR_CUSTODIANS_AND_SUB-CUSTODIANS,For Custodians and Sub-Custodians,MI_SOLUTIONS,"Stay one step ahead of regulatory change, resource constraints, and complex compliance and audit requirements with an interoperable ecosystem of technology, data, and managed services.",,,https://www.spglobal.com/market-intelligence/en/solutions/client-lifecycle-regulatory-solutions/custodians,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Stay one step ahead of regulatory change, resource constraints, and complex compliance and audit requirements with an interoperable ecosystem of technology, data, and managed services.",,,,,,
PRODUCT_MI_FOR_PRIME_SERVICES,For Prime Services,MI_SOLUTIONS,"Increase wallet share with differentiated services that accelerate time to market, strengthen compliance, enhance transparency, and elevate the client experience.",,,https://www.spglobal.com/market-intelligence/en/solutions/client-lifecycle-regulatory-solutions/prime-services,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Increase wallet share with differentiated services that accelerate time to market, strengthen compliance, enhance transparency, and elevate the client experience.",,,,,,
PRODUCT_MI_FORESIGHT_COUNTRY_RISK_ASSESSMENT_RATINGS_AND_FORECASTS,"Foresight Country Risk Assessment, Ratings, & Forecasts",MI_SOLUTIONS,"S&P Global Foresight Country Risk offers intelligence and dynamic forecasts, plus location-specific risk ratings on war, terrorism, civil unrest and more. Get a free sample report.",,,https://www.spglobal.com/market-intelligence/en/solutions/products/economics-country-risk-forecasting,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:S&P Global Foresight Country Risk offers intelligence and dynamic forecasts, plus location-specific risk ratings on war, terrorism, civil unrest and more. Get a free sample report.",,,,,,
PRODUCT_MI_FORESIGHT_INTELLIGENCE_FOR_GOVERNMENT_AND_NATIONAL_SECURITY,Foresight Intelligence for Government and National Security,MI_SOLUTIONS,"Designed for pro-active intelligence and analysis teams with granular forecasts and location specific risk analysis, alongside geopolitical analysis and scenarios connecting security to wider political, economics and industry dynamics.",,,https://www.spglobal.com/market-intelligence/en/solutions/products/foresight-intelligence-government-national-security,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Designed for pro-active intelligence and analysis teams with granular forecasts and location specific risk analysis, alongside geopolitical analysis and scenarios connecting security to wider political, economics and industry dynamics.",,,,,,
PRODUCT_MI_FORESIGHT_LOCATION_ANALYTICS,Foresight Location Analytics,MI_SOLUTIONS,"Advanced alerts, analytics, and visualization of location specific risks.",,,https://www.spglobal.com/market-intelligence/en/solutions/products/foresight-location-analytics,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Advanced alerts, analytics, and visualization of location specific risks.",,,,,,
PRODUCT_MI_FORESIGHT_SECURITY,Foresight Security,MI_SOLUTIONS,Get insights and risk intelligence data to build and maintain sustainable corporate security function within your organisation from our risk analyst experts.,,,https://www.spglobal.com/market-intelligence/en/solutions/products/foresight-country-risk-security-professionals,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Get insights and risk intelligence data to build and maintain sustainable corporate security function within your organisation from our risk analyst experts.,,,,,,
PRODUCT_MI_FUNDAMENTAL_FACTORS_AND_MODELS,Fundamental Factors and models,MI_SOLUTIONS,Suite of over 350+ global factors and 400+ US factors with over 20 years of history for developed markets and 15 years of history for emerging markets.,,,https://www.spglobal.com/market-intelligence/en/solutions/products/fundamental-factors-models,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Suite of over 350+ global factors and 400+ US factors with over 20 years of history for developed markets and 15 years of history for emerging markets.,,,,,,
PRODUCT_MI_FUNDAMENTAL_FINANCIAL_DATA,Fundamental Financial Data,MI_SOLUTIONS,"Our comprehensive and global focus on fundamentals goes deep with SNL industry fundamentals and broad with S&P Capital IQ financials.  Plus, we deliver Compustat, a comprehensive database with standardized, historical and point-in-time data.  All of our data sets are available via flexible delivery options to power your research and analysis.",,,https://www.spglobal.com/market-intelligence/en/solutions/products/fundamental-data,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Our comprehensive and global focus on fundamentals goes deep with SNL industry fundamentals and broad with S&P Capital IQ financials.  Plus, we deliver Compustat, a comprehensive database with standardized, historical and point-in-time data.  All of our data sets are available via flexible delivery options to power your research and analysis.",,,,,,
PRODUCT_MI_GENERATIVE_AI_RESEARCH_DATA_AND_ADVISORY,"Generative AI Research, Data and Advisory",MI_SOLUTIONS,"Navigate innovation, consolidation, and financial transformation in the Generative AI market with confidence",,,https://www.spglobal.com/market-intelligence/en/solutions/transformational-tech-generative-ai,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Navigate innovation, consolidation, and financial transformation in the Generative AI market with confidence",,,,,,
PRODUCT_MI_GEOPOLITICAL_RISK_INTELLIGENCE_SOLUTIONS,Geopolitical Risk Intelligence Solutions,MI_SOLUTIONS,"Get geopolitical risk assessment, analysis, and solutions with risk forecasting and data analytics insights from our economic and risk experts.",,,https://www.spglobal.com/market-intelligence/en/solutions/geopolitical-risk-analysis,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Get geopolitical risk assessment, analysis, and solutions with risk forecasting and data analytics insights from our economic and risk experts.",,,,,,
PRODUCT_MI_GEOSPATIAL_MAPPING_VISUAL_RISK_ASSESSMENT_AND_GEOSPATIAL_ANALYSIS,Geospatial Mapping: Visual Risk Assessment & Geospatial Analysis,MI_SOLUTIONS,Get our interactive geospatial mapping that enables visual risk analysis assessment professionals to zoom in to examine factors globally at 500mx500m resolution.,,,https://www.spglobal.com/market-intelligence/en/solutions/products/geospatial-mapping-visual-risk-assessment-and-geospatial-analysis,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Get our interactive geospatial mapping that enables visual risk analysis assessment professionals to zoom in to examine factors globally at 500mx500m resolution.,,,,,,
PRODUCT_MI_GLOBAL_CONSUMER_MARKETS_SERVICE_-_SPENDING_DATA_TRENDS_AND_FORECASTS,"Global Consumer Markets Service - Spending Data, Trends & Forecasts",MI_SOLUTIONS,Global Consumer Markets Service provides uniform analysis across 100+ countries for 36 categories of consumer spending and prices.,,,https://www.spglobal.com/market-intelligence/en/solutions/products/global-consumer-markets-service,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Global Consumer Markets Service provides uniform analysis across 100+ countries for 36 categories of consumer spending and prices.,,,,,,
